
0.658352,0.341648
0.658272,0.341728
0.658305,0.341695
0.658620,0.341380
0.658989,0.341011
0.659048,0.340952
0.659106,0.340894
0.659471,0.340529
0.659694,0.340306
0.659612,0.340388
0.659751,0.340249
0.659807,0.340193
0.660110,0.339890
0.659808,0.340192
0.659836,0.340164
0.659619,0.340381
0.659701,0.340299
0.659702,0.340298
0.660189,0.339811
0.660135,0.339865
0.659839,0.340161
0.660161,0.339839
0.660561,0.339439
0.660587,0.339413
0.660904,0.339096
0.661167,0.338833
0.661217,0.338783
0.661029,0.338971
0.660921,0.339079
0.661234,0.338766
0.661178,0.338822
0.661149,0.338851
0.661172,0.338828
0.660909,0.339091
0.660777,0.339223
0.660568,0.339432
0.660799,0.339201
0.661054,0.338946
0.661000,0.339000
0.660972,0.339028
0.660867,0.339133
0.660814,0.339186
0.660761,0.339239
0.660734,0.339266
0.660758,0.339242
0.660907,0.339093
0.660779,0.339221
0.660576,0.339424
0.660550,0.339450
0.660723,0.339277
0.660796,0.339204
0.661067,0.338933
0.661238,0.338762
0.661309,0.338691
0.661330,0.338670
0.661327,0.338673
0.661373,0.338627
0.661614,0.338386
0.661976,0.338024
0.662068,0.337932
0.662160,0.337840
0.661913,0.338087
0.661884,0.338116
0.662120,0.337880
0.662260,0.337740
0.662158,0.337842
0.662057,0.337943
0.661981,0.338019
0.661929,0.338071
0.661473,0.338527
0.661611,0.338389
0.661513,0.338487
0.661627,0.338373
0.661718,0.338282
0.661854,0.338146
0.661522,0.338478
0.661472,0.338528
0.661585,0.338415
0.661605,0.338395
0.661879,0.338121
0.661991,0.338009
0.661871,0.338129
0.661567,0.338433
0.661402,0.338598
0.661491,0.338509
0.661442,0.338558
0.661393,0.338607
0.661390,0.338610
0.661341,0.338659
0.661338,0.338662
0.661606,0.338394
0.661580,0.338420
0.661329,0.338671
0.661326,0.338674
0.661547,0.338453
0.661454,0.338546
0.661429,0.338571
0.661359,0.338641
0.661244,0.338756
0.661308,0.338692
0.661150,0.338850
0.661148,0.338852
0.661344,0.338656
0.661187,0.338813
0.661272,0.338728
0.661379,0.338621
0.661135,0.338865
0.661133,0.338867
0.661217,0.338783
0.661410,0.338590
0.661494,0.338506
0.661447,0.338553
0.661272,0.338728
0.661312,0.338688
0.661330,0.338670
0.661435,0.338565
0.661731,0.338269
0.661855,0.338145
0.661979,0.338021
0.662166,0.337834
0.662097,0.337903
0.662368,0.337632
0.662532,0.337468
0.662695,0.337305
0.662563,0.337437
0.662579,0.337421
0.662364,0.337636
0.662463,0.337537
0.662375,0.337625
0.662370,0.337630
0.662386,0.337614
0.662360,0.337640
0.662417,0.337583
0.662206,0.337794
0.661975,0.338025
0.661663,0.338337
0.661557,0.338443
0.661493,0.338507
0.661184,0.338816
0.661222,0.338778
0.661220,0.338780
0.661278,0.338722
0.661194,0.338806
0.661071,0.338929
0.660968,0.339032
0.661127,0.338873
0.661004,0.338996
0.661162,0.338838
0.660860,0.339140
0.661018,0.338982
0.661175,0.338825
0.661074,0.338926
0.660992,0.339008
0.661030,0.338970
0.661067,0.338933
0.661183,0.338817
0.661142,0.338858
0.661120,0.338880
0.661196,0.338804
0.661566,0.338434
0.661309,0.338691
0.661442,0.338558
0.661265,0.338735
0.660893,0.339107
0.661163,0.338837
0.661489,0.338511
0.661390,0.338610
0.661349,0.338651
0.661365,0.338635
0.661132,0.338868
0.661149,0.338851
0.660860,0.339140
0.660630,0.339370
0.660743,0.339257
0.660932,0.339068
0.660949,0.339051
0.660852,0.339148
0.660888,0.339112
0.660925,0.339075
0.660942,0.339058
0.661090,0.338910
0.660976,0.339024
0.660918,0.339082
0.660972,0.339028
0.660933,0.339067
0.660875,0.339125
0.661115,0.338885
0.661280,0.338720
0.661296,0.338704
0.661091,0.338909
0.660996,0.339004
0.660994,0.339006
0.661140,0.338860
0.661174,0.338826
0.661081,0.338919
0.661097,0.338903
0.660894,0.339106
0.660747,0.339253
0.660727,0.339273
0.660617,0.339383
0.660652,0.339348
0.660850,0.339150
0.661047,0.338953
0.661171,0.338829
0.661043,0.338957
0.660916,0.339084
0.660986,0.339014
0.660948,0.339052
0.660893,0.339107
0.660820,0.339180
0.660801,0.339199
0.660906,0.339094
0.660940,0.339060
0.661027,0.338973
0.661113,0.338887
0.661164,0.338836
0.660898,0.339102
0.661037,0.338963
0.661088,0.338912
0.661191,0.338809
0.661346,0.338654
0.661414,0.338586
0.661324,0.338676
0.661530,0.338470
0.661215,0.338785
0.661265,0.338735
0.661159,0.338841
0.661226,0.338774
0.661328,0.338672
0.661360,0.338640
0.661254,0.338746
0.661115,0.338885
0.661113,0.338887
0.661179,0.338821
0.661075,0.338925
0.661227,0.338773
0.661088,0.338912
0.661528,0.338472
0.661542,0.338458
0.661624,0.338376
0.661402,0.338598
0.661248,0.338752
0.661229,0.338771
0.661176,0.338824
0.661107,0.338893
0.660955,0.339045
0.661087,0.338913
0.661018,0.338982
0.661017,0.338983
0.660799,0.339201
0.660764,0.339236
0.660680,0.339320
0.660695,0.339305
0.660711,0.339289
0.660693,0.339307
0.660791,0.339209
0.660724,0.339276
0.660558,0.339442
0.660607,0.339393
0.660900,0.339100
0.660915,0.339085
0.660914,0.339086
0.660928,0.339072
0.660862,0.339138
0.660795,0.339205
0.660713,0.339287
0.660761,0.339239
0.660646,0.339354
0.660661,0.339339
0.660757,0.339243
0.660756,0.339244
0.660787,0.339213
0.660785,0.339215
0.660976,0.339024
0.660879,0.339121
0.660877,0.339123
0.660876,0.339124
0.660970,0.339030
0.660952,0.339048
0.660887,0.339113
0.661060,0.338940
0.661027,0.338973
0.661073,0.338927
0.661276,0.338724
0.661132,0.338868
0.661272,0.338728
0.661144,0.338856
0.661095,0.338905
0.661266,0.338734
0.661279,0.338721
0.661355,0.338645
0.661104,0.338896
0.661071,0.338929
0.661163,0.338837
0.661022,0.338978
0.660989,0.339011
0.661003,0.338997
0.661094,0.338906
0.661185,0.338815
0.660937,0.339063
0.660982,0.339018
0.660995,0.339005
0.660887,0.339113
0.660809,0.339191
0.660884,0.339116
0.661065,0.338935
0.661003,0.338997
0.661153,0.338847
0.661303,0.338697
0.661301,0.338699
0.661314,0.338686
0.661176,0.338824
0.661235,0.338765
0.661293,0.338707
0.661486,0.338514
0.661724,0.338276
0.661497,0.338503
0.661450,0.338550
0.661552,0.338448
0.661669,0.338331
0.661786,0.338214
0.661976,0.338024
0.661899,0.338101
0.661881,0.338119
0.661805,0.338195
0.661773,0.338227
0.661858,0.338142
0.661841,0.338159
0.661926,0.338074
0.661997,0.338003
0.661877,0.338123
0.661816,0.338184
0.661871,0.338129
0.661810,0.338190
0.661910,0.338090
0.661820,0.338180
0.661890,0.338110
0.661916,0.338084
0.661768,0.338232
0.661809,0.338191
0.661705,0.338295
0.661890,0.338110
0.661974,0.338026
0.661899,0.338101
0.661868,0.338132
0.661980,0.338020
0.662049,0.337951
0.662017,0.337983
0.661957,0.338043
0.661926,0.338074
0.661895,0.338105
0.661935,0.338065
0.661818,0.338182
0.661759,0.338241
0.661955,0.338045
0.661881,0.338119
0.661992,0.338008
0.662102,0.337898
0.662070,0.337930
0.662264,0.337736
0.662303,0.337697
0.662328,0.337672
0.662367,0.337633
0.662448,0.337552
0.662388,0.337612
0.662385,0.337615
0.662228,0.337772
0.662156,0.337844
0.662083,0.337917
0.662150,0.337850
0.662161,0.337839
0.662185,0.337815
0.662196,0.337804
0.662179,0.337821
0.662039,0.337961
0.662036,0.337964
0.662143,0.337857
0.662085,0.337915
0.661973,0.338027
0.661888,0.338112
0.661913,0.338087
0.661937,0.338063
0.661880,0.338120
0.661973,0.338027
0.661821,0.338179
0.661872,0.338128
0.661789,0.338211
0.661881,0.338119
0.661703,0.338297
0.661592,0.338408
0.661523,0.338477
0.661440,0.338560
0.661626,0.338374
0.661557,0.338443
0.661515,0.338485
0.661620,0.338380
0.661618,0.338382
0.661642,0.338358
0.661760,0.338240
0.661771,0.338229
0.661875,0.338125
0.661740,0.338260
0.661804,0.338196
0.661616,0.338384
0.661587,0.338413
0.661744,0.338256
0.661715,0.338285
0.661700,0.338300
0.661789,0.338211
0.661840,0.338160
0.661732,0.338268
0.661756,0.338244
0.661754,0.338246
0.661739,0.338261
0.661775,0.338225
0.661825,0.338175
0.661927,0.338073
0.661860,0.338140
0.661870,0.338130
0.661699,0.338301
0.661749,0.338251
0.661721,0.338279
0.661693,0.338307
0.661445,0.338555
0.661353,0.338647
0.661261,0.338739
0.661093,0.338907
0.661168,0.338832
0.661244,0.338756
0.661229,0.338771
0.661317,0.338683
0.661137,0.338863
0.661097,0.338903
0.661159,0.338841
0.661183,0.338817
0.661258,0.338742
0.661117,0.338883
0.661103,0.338897
0.661241,0.338759
0.661277,0.338723
0.661288,0.338712
0.661475,0.338525
0.661474,0.338526
0.661711,0.338289
0.661658,0.338342
0.661581,0.338419
0.661692,0.338308
0.661539,0.338461
0.661412,0.338587
0.661398,0.338602
0.661421,0.338579
0.661370,0.338630
0.661468,0.338532
0.661354,0.338646
0.661216,0.338784
0.661165,0.338835
0.661324,0.338676
0.661360,0.338640
0.661272,0.338728
0.661245,0.338755
0.661232,0.338768
0.661328,0.338672
0.661339,0.338661
0.661350,0.338650
0.661409,0.338591
0.661469,0.338531
0.661394,0.338606
0.661404,0.338596
0.661524,0.338476
0.661596,0.338404
0.661436,0.338564
0.661495,0.338505
0.661505,0.338495
0.661588,0.338412
0.661586,0.338414
0.661391,0.338609
0.661389,0.338611
0.661327,0.338673
0.661482,0.338518
0.661360,0.338640
0.661394,0.338606
0.661248,0.338752
0.661307,0.338693
0.661425,0.338575
0.661435,0.338565
0.661350,0.338650
0.661360,0.338640
0.661418,0.338582
0.661500,0.338500
0.661558,0.338442
0.661544,0.338456
0.661507,0.338493
0.661576,0.338424
0.661598,0.338402
0.661655,0.338345
0.661677,0.338323
0.661651,0.338349
0.661637,0.338363
0.661647,0.338353
0.661598,0.338402
0.661678,0.338322
0.661547,0.338453
0.661393,0.338607
0.661556,0.338444
0.661659,0.338341
0.661750,0.338250
0.661713,0.338287
0.661758,0.338242
0.661814,0.338186
0.661812,0.338188
0.661845,0.338155
0.661900,0.338100
0.661944,0.338056
0.662000,0.338000
0.662044,0.337956
0.661869,0.338131
0.661843,0.338157
0.661864,0.338136
0.662023,0.337977
0.661780,0.338220
0.661686,0.338314
0.661798,0.338202
0.661831,0.338169
0.661931,0.338069
0.661815,0.338185
0.661665,0.338335
0.661617,0.338383
0.661843,0.338157
0.661864,0.338136
0.661862,0.338138
0.661961,0.338039
0.662039,0.337961
0.662002,0.337998
0.662102,0.337898
0.662178,0.337822
0.662041,0.337959
0.661892,0.338108
0.661834,0.338166
0.661809,0.338191
0.661717,0.338283
0.661738,0.338262
0.661758,0.338242
0.661846,0.338154
0.661754,0.338246
0.661696,0.338304
0.661817,0.338183
0.661904,0.338096
0.661947,0.338053
0.661944,0.338056
0.662109,0.337891
0.662106,0.337894
0.662159,0.337841
0.662290,0.337710
0.662298,0.337702
0.662285,0.337715
0.662326,0.337674
0.662434,0.337566
0.662464,0.337536
0.662604,0.337396
0.662558,0.337442
0.662599,0.337401
0.662651,0.337349
0.662560,0.337440
0.662765,0.337235
0.662795,0.337205
0.662857,0.337143
0.662810,0.337190
0.662742,0.337258
0.662739,0.337261
0.662834,0.337166
0.662787,0.337213
0.662871,0.337129
0.662857,0.337143
0.662930,0.337070
0.662829,0.337171
0.662740,0.337260
0.662877,0.337123
0.662949,0.337051
0.662839,0.337161
0.662954,0.337046
0.662876,0.337124
0.663001,0.336999
0.662912,0.337088
0.662813,0.337187
0.662778,0.337222
0.662828,0.337172
0.662761,0.337239
0.662705,0.337295
0.662745,0.337255
0.662848,0.337152
0.662919,0.337081
0.662884,0.337116
0.662797,0.337203
0.662751,0.337249
0.662706,0.337294
0.662830,0.337170
0.662964,0.337036
0.662866,0.337134
0.662989,0.337011
0.663039,0.336961
0.663025,0.336975
0.663001,0.336999
0.663050,0.336950
0.663047,0.336953
0.663065,0.336935
0.663051,0.336949
0.663090,0.336910
0.663087,0.336913
0.663104,0.336896
0.663070,0.336930
0.662983,0.337017
0.662991,0.337009
0.663112,0.336888
0.663254,0.336746
0.663364,0.336636
0.663526,0.336474
0.663523,0.336477
0.663602,0.336398
0.663485,0.336515
0.663429,0.336571
0.663447,0.336553
0.663494,0.336506
0.663470,0.336530
0.663385,0.336615
0.663453,0.336547
0.663511,0.336489
0.663374,0.336626
0.663350,0.336650
0.663367,0.336633
0.663313,0.336687
0.663177,0.336823
0.663204,0.336796
0.663191,0.336809
0.663228,0.336772
0.663073,0.336927
0.662938,0.337062
0.662955,0.337045
0.662861,0.337139
0.662929,0.337071
0.662725,0.337275
0.662641,0.337359
0.662578,0.337422
0.662525,0.337475
0.662533,0.337467
0.662359,0.337641
0.662257,0.337743
0.662275,0.337725
0.662142,0.337858
0.662240,0.337760
0.662388,0.337612
0.662385,0.337615
0.662333,0.337667
0.662380,0.337620
0.662338,0.337662
0.662366,0.337634
0.662403,0.337597
0.662401,0.337599
0.662359,0.337641
0.662317,0.337683
0.662384,0.337616
0.662342,0.337658
0.662231,0.337769
0.662209,0.337791
0.662079,0.337921
0.662008,0.337992
0.661996,0.338004
0.661994,0.338006
0.662061,0.337939
0.662029,0.337971
0.661890,0.338110
0.661967,0.338033
0.661984,0.338016
0.661943,0.338057
0.661922,0.338078
0.661774,0.338226
0.661694,0.338306
0.661556,0.338444
0.661574,0.338426
0.661650,0.338350
0.661562,0.338438
0.661560,0.338440
0.661549,0.338451
0.661576,0.338424
0.661575,0.338425
0.661680,0.338320
0.661774,0.338226
0.661715,0.338285
0.661550,0.338450
0.661587,0.338413
0.661527,0.338473
0.661459,0.338541
0.661323,0.338677
0.661398,0.338602
0.661426,0.338574
0.661463,0.338537
0.661356,0.338644
0.661326,0.338674
0.661306,0.338694
0.661295,0.338705
0.661351,0.338649
0.661245,0.338755
0.661083,0.338917
0.661082,0.338918
0.661052,0.338948
0.661070,0.338930
0.661041,0.338959
0.661078,0.338922
0.661076,0.338924
0.661066,0.338934
0.661122,0.338878
0.661205,0.338795
0.661223,0.338777
0.661297,0.338703
0.661418,0.338582
0.661510,0.338490
0.661481,0.338519
0.661442,0.338558
0.661469,0.338531
0.661467,0.338533
0.661307,0.338693
0.661334,0.338666
0.661212,0.338788
0.661257,0.338743
0.661386,0.338614
0.661552,0.338448
0.661532,0.338468
0.661410,0.338590
0.661501,0.338499
0.661509,0.338491
0.661517,0.338483
0.661506,0.338494
0.661514,0.338486
0.661402,0.338598
0.661447,0.338553
0.661464,0.338536
0.661490,0.338510
0.661452,0.338548
0.661433,0.338567
0.661413,0.338587
0.661476,0.338524
0.661511,0.338489
0.661519,0.338481
0.661499,0.338501
0.661361,0.338639
0.661414,0.338586
0.661422,0.338578
0.661393,0.338607
0.661474,0.338526
0.661491,0.338509
0.661490,0.338510
0.661388,0.338612
0.661442,0.338558
0.661449,0.338551
0.661412,0.338588
0.661510,0.338490
0.661554,0.338446
0.661516,0.338484
0.661515,0.338485
0.661514,0.338486
0.661539,0.338461
0.661583,0.338417
0.661662,0.338338
0.661679,0.338321
0.661632,0.338368
0.661550,0.338450
0.661522,0.338478
0.661565,0.338435
0.661626,0.338374
0.661634,0.338366
0.661632,0.338368
0.661658,0.338342
0.661576,0.338424
0.661486,0.338514
0.661467,0.338533
0.661483,0.338517
0.661411,0.338589
0.661392,0.338608
0.661532,0.338468
0.661460,0.338540
0.661406,0.338594
0.661405,0.338595
0.661474,0.338526
0.661490,0.338510
0.661436,0.338564
0.661479,0.338521
0.661522,0.338478
0.661494,0.338506
0.661545,0.338455
0.661553,0.338447
0.661613,0.338387
0.661637,0.338363
0.661531,0.338469
0.661573,0.338427
0.661581,0.338419
0.661492,0.338508
0.661465,0.338535
0.661455,0.338545
0.661462,0.338538
0.661417,0.338583
0.661442,0.338558
0.661476,0.338524
0.661414,0.338586
0.661490,0.338510
0.661455,0.338545
0.661436,0.338564
0.661478,0.338522
0.661468,0.338532
0.661484,0.338516
0.661466,0.338534
0.661473,0.338527
0.661403,0.338597
0.661367,0.338633
0.661237,0.338763
0.661279,0.338721
0.661244,0.338756
0.661337,0.338663
0.661224,0.338776
0.661215,0.338785
0.661256,0.338744
0.661238,0.338762
0.661169,0.338831
0.661083,0.338917
0.661099,0.338901
0.661047,0.338953
0.660995,0.339005
0.660969,0.339031
0.660874,0.339126
0.660806,0.339194
0.660771,0.339229
0.660821,0.339179
0.660795,0.339205
0.660719,0.339281
0.660676,0.339324
0.660624,0.339376
0.660607,0.339393
0.660590,0.339410
0.660589,0.339411
0.660606,0.339394
0.660571,0.339429
0.660630,0.339370
0.660629,0.339371
0.660604,0.339396
0.660620,0.339380
0.660586,0.339414
0.660585,0.339415
0.660668,0.339332
0.660785,0.339215
0.660859,0.339141
0.660792,0.339208
0.660749,0.339251
0.660840,0.339160
0.660831,0.339169
0.660831,0.339169
0.660905,0.339095
0.660970,0.339030
0.660944,0.339056
0.660944,0.339056
0.660885,0.339115
0.660893,0.339107
0.660958,0.339042
0.660974,0.339026
0.661031,0.338969
0.660972,0.339028
0.661078,0.338922
0.661135,0.338865
0.661134,0.338866
0.661100,0.338900
0.661189,0.338811
0.661180,0.338820
0.661122,0.338878
0.661162,0.338838
0.661120,0.338880
0.661144,0.338856
0.661086,0.338914
0.661069,0.338931
0.661059,0.338941
0.661075,0.338925
0.661066,0.338934
0.660959,0.339041
0.660796,0.339204
0.660852,0.339148
0.660762,0.339238
0.660737,0.339263
0.660761,0.339239
0.660704,0.339296
0.660695,0.339305
0.660743,0.339257
0.660767,0.339233
0.660798,0.339202
0.660846,0.339154
0.660821,0.339179
0.660692,0.339308
0.660780,0.339220
0.660755,0.339245
0.660634,0.339366
0.660698,0.339302
0.660833,0.339167
0.660777,0.339223
0.660864,0.339136
0.660791,0.339209
0.660879,0.339121
0.660878,0.339122
0.660813,0.339187
0.660845,0.339155
0.660836,0.339164
0.660756,0.339244
0.660747,0.339253
0.660794,0.339206
0.660754,0.339246
0.660745,0.339255
0.660689,0.339311
0.660728,0.339272
0.660823,0.339177
0.660822,0.339178
0.660790,0.339210
0.660750,0.339250
0.660773,0.339227
0.660835,0.339165
0.660819,0.339181
0.660818,0.339182
0.660833,0.339167
0.660872,0.339128
0.660934,0.339066
0.660925,0.339075
0.660980,0.339020
0.660979,0.339021
0.660939,0.339061
0.660970,0.339030
0.660961,0.339039
0.660945,0.339055
0.660944,0.339056
0.661005,0.338995
0.660966,0.339034
0.660973,0.339027
0.660871,0.339129
0.660940,0.339060
0.660877,0.339123
0.660923,0.339077
0.660938,0.339062
0.660945,0.339055
0.660998,0.339002
0.661075,0.338925
0.661159,0.338841
0.661174,0.338826
0.661134,0.338866
0.660956,0.339044
0.660955,0.339045
0.660878,0.339122
0.660938,0.339062
0.660961,0.339039
0.660975,0.339025
0.660959,0.339041
0.661066,0.338934
0.661073,0.338927
0.661141,0.338859
0.661178,0.338822
0.661292,0.338708
0.661207,0.338793
0.661244,0.338756
0.661281,0.338719
0.661334,0.338666
0.661379,0.338621
0.661400,0.338600
0.661422,0.338578
0.661467,0.338533
0.661458,0.338542
0.661593,0.338407
0.661630,0.338370
0.661682,0.338318
0.661590,0.338410
0.661687,0.338313
0.661655,0.338345
0.661594,0.338406
0.661623,0.338377
0.661569,0.338431
0.661567,0.338433
0.661544,0.338456
0.661452,0.338548
0.661489,0.338511
0.661450,0.338550
0.661411,0.338589
0.661478,0.338522
0.661409,0.338591
0.661453,0.338547
0.661407,0.338593
0.661361,0.338639
0.661428,0.338572
0.661404,0.338596
0.661328,0.338672
0.661357,0.338643
0.661423,0.338577
0.661452,0.338548
0.661354,0.338646
0.661346,0.338654
0.661248,0.338752
0.661203,0.338797
0.661239,0.338761
0.661238,0.338762
0.661230,0.338770
0.661318,0.338682
0.661346,0.338654
0.661249,0.338751
0.661278,0.338722
0.661306,0.338694
0.661379,0.338621
0.661275,0.338725
0.661325,0.338675
0.661435,0.338565
0.661500,0.338500
0.661506,0.338494
0.661483,0.338517
0.661504,0.338496
0.661642,0.338358
0.661663,0.338337
0.661735,0.338265
0.661756,0.338244
0.661791,0.338209
0.661775,0.338225
0.661657,0.338343
0.661575,0.338425
0.661501,0.338499
0.661464,0.338536
0.661448,0.338552
0.661491,0.338509
0.661563,0.338438
0.661554,0.338446
0.661611,0.338389
0.661610,0.338390
0.661587,0.338413
0.661586,0.338414
0.661577,0.338423
0.661591,0.338409
0.661582,0.338418
0.661617,0.338383
0.661587,0.338413
0.661622,0.338378
0.661585,0.338415
0.661634,0.338366
0.661662,0.338338
0.661682,0.338318
0.661717,0.338283
0.661723,0.338277
0.661758,0.338242
0.661756,0.338244
0.661784,0.338216
0.661732,0.338268
0.661795,0.338205
0.661801,0.338199
